company_id,year,sales,operating_profit,operating_profit_margin_pct,opm_calculated,opm_match,source_available,validation_status
LODHA,Mar 2019,11907,3179.0,27.0,26.7,True,True,Match
LODHA,Mar 2020,12443,1917.0,15.0,15.41,True,True,Match
LODHA,Mar 2021,5449,1383.0,25.0,25.38,True,True,Match
LODHA,Mar 2022,9233,2186.0,24.0,23.68,True,True,Match
LODHA,Mar 2023,9470,2064.0,22.0,21.8,True,True,Match
LODHA,Mar 2024,10316,2665.0,26.0,25.83,True,True,Match
LODHA,TTM,13574,3812.0,,28.08,False,False,Source unavailable
LT,Mar 2013,74426,11394.0,15.0,15.31,True,True,Match
LT,Mar 2014,85054,14086.0,17.0,16.56,True,True,Match
LT,Mar 2015,91929,15684.0,17.0,17.06,True,True,Match
LT,Mar 2016,101122,15486.0,15.0,15.31,True,True,Match
LT,Mar 2017,109312,16620.0,15.0,15.2,True,True,Match
LT,Mar 2018,119683,20111.0,17.0,16.8,True,True,Match
LT,Mar 2019,135220,22866.0,17.0,16.91,True,True,Match
LT,Mar 2020,145452,24553.0,17.0,16.88,True,True,Match
LT,Mar 2021,135979,23460.0,17.0,17.25,True,True,Match
LT,Mar 2022,156521,24314.0,16.0,15.53,True,True,Match
LT,Mar 2023,183341,27166.0,15.0,14.82,True,True,Match
LT,Mar 2024,221113,29865.0,14.0,13.51,True,True,Match
LT,TTM,238881,30815.0,,12.9,False,False,Source unavailable
LTIM,Mar 2013,3851,870.0,23.0,22.59,True,True,Match
LTIM,Mar 2014,4920,1147.0,23.0,23.31,True,True,Match
LTIM,Mar 2015,4978,1005.0,20.0,20.19,True,True,Match
LTIM,Mar 2016,5846,1028.0,18.0,17.58,True,True,Match
LTIM,Mar 2017,6501,1230.0,19.0,18.92,True,True,Match
LTIM,Mar 2018,7306,1187.0,16.0,16.25,True,True,Match
LTIM,Mar 2019,9446,1883.0,20.0,19.93,True,True,Match
LTIM,Mar 2020,10879,2029.0,19.0,18.65,True,True,Match
LTIM,Mar 2021,12370,2725.0,22.0,22.03,True,True,Match
LTIM,Mar 2022,26109,5249.0,20.0,20.1,True,True,Match
LTIM,Mar 2023,33183,6108.0,18.0,18.41,True,True,Match
LTIM,Mar 2024,35517,6387.0,18.0,17.98,True,True,Match
LTIM,TTM,37129,6434.0,,17.33,False,False,Source unavailable
M&M,Mar 2013,68693,9116.0,13.0,13.27,True,True,Match
M&M,Mar 2014,74001,10170.0,14.0,13.74,True,True,Match
M&M,Mar 2015,71448,8793.0,12.0,12.31,True,True,Match
M&M,Mar 2016,75841,10082.0,13.0,13.29,True,True,Match
M&M,Mar 2017,83773,10735.0,13.0,12.81,True,True,Match
M&M,Mar 2018,92094,13226.0,14.0,14.36,True,True,Match
M&M,Mar 2019,104721,15207.0,15.0,14.52,True,True,Match
M&M,Mar 2020,75382,10158.0,13.0,13.48,True,True,Match
M&M,Mar 2021,74278,11487.0,15.0,15.46,True,True,Match
M&M,Mar 2022,90171,14683.0,16.0,16.28,True,True,Match
M&M,Mar 2023,121269,20285.0,17.0,16.73,True,True,Match
M&M,Mar 2024,139078,24892.0,18.0,17.9,True,True,Match
M&M,TTM,145893,27204.0,,18.65,False,False,Source unavailable
MARUTI,Mar 2013,44304,4361.0,10.0,9.84,True,True,Match
MARUTI,Mar 2014,44542,5310.0,12.0,11.92,True,True,Match
MARUTI,Mar 2015,50801,6892.0,14.0,13.57,True,True,Match
MARUTI,Mar 2016,57589,9024.0,16.0,15.67,True,True,Match
MARUTI,Mar 2017,68085,10421.0,15.0,15.31,True,True,Match
MARUTI,Mar 2018,79809,12118.0,15.0,15.18,True,True,Match
MARUTI,Mar 2019,86068,11056.0,13.0,12.85,True,True,Match
MARUTI,Mar 2020,75660,7355.0,10.0,9.72,True,True,Match
MARUTI,Mar 2021,70372,5411.0,8.0,7.69,True,True,Match
MARUTI,Mar 2022,88330,5752.0,7.0,6.51,True,True,Match
MARUTI,Mar 2023,118410,13122.0,11.0,11.08,True,True,Match
MARUTI,Mar 2024,141858,18626.0,13.0,13.13,True,True,Match
MARUTI,TTM,145213,19766.0,,13.61,False,False,Source unavailable
MOTHERSON,Mar 2013,25298,1480.0,6.0,5.85,True,True,Match
MOTHERSON,Mar 2014,30414,2397.0,8.0,7.88,True,True,Match
MOTHERSON,Mar 2015,34661,2844.0,8.0,8.21,True,True,Match
MOTHERSON,Mar 2016,37216,3548.0,10.0,9.53,True,True,Match
MOTHERSON,Mar 2017,42376,4171.0,10.0,9.84,True,True,Match
MOTHERSON,Mar 2018,56303,5128.0,9.0,9.11,True,True,Match
MOTHERSON,Mar 2019,63523,5348.0,8.0,8.42,True,True,Match
MOTHERSON,Mar 2020,60729,4654.0,8.0,7.66,True,True,Match
MOTHERSON,Mar 2021,57370,4370.0,8.0,7.62,True,True,Match
MOTHERSON,Mar 2022,63774,4714.0,7.0,7.39,True,True,Match
MOTHERSON,Mar 2023,78788,6251.0,8.0,7.93,True,True,Match
MOTHERSON,Mar 2024,98692,9322.0,9.0,9.45,True,True,Match
MOTHERSON,TTM,109382,10474.0,,9.58,False,False,Source unavailable
NAUKRI,Mar 2013,472,121.0,26.0,25.64,True,True,Match
NAUKRI,Mar 2014,567,97.0,17.0,17.11,True,True,Match
NAUKRI,Mar 2015,732,21.0,3.0,2.87,True,True,Match
NAUKRI,Mar 2016,748,91.0,12.0,12.17,True,True,Match
NAUKRI,Mar 2017,888,-9.0,-1.0,-1.01,True,True,Match
NAUKRI,Mar 2018,988,219.0,22.0,22.17,True,True,Match
NAUKRI,Mar 2019,1151,9.0,1.0,0.78,True,True,Match
NAUKRI,Mar 2020,1312,-350.0,-27.0,-26.68,True,True,Match
NAUKRI,Mar 2021,1128,74.0,7.0,6.56,True,True,Match
NAUKRI,Mar 2022,1589,446.0,28.0,28.07,True,True,Match
NAUKRI,Mar 2023,2346,348.0,15.0,14.83,True,True,Match
NAUKRI,Mar 2024,2536,711.0,28.0,28.04,True,True,Match
NAUKRI,TTM,2662,751.0,,28.21,False,False,Source unavailable
NESTLEIND,Dec 2013,9101,1948.0,21.0,21.4,True,True,Match
NESTLEIND,Dec 2014,9855,2039.0,21.0,20.69,True,True,Match
NESTLEIND,Dec 2015,8175,1555.0,19.0,19.02,True,True,Match
NESTLEIND,Dec 2016,9141,1850.0,20.0,20.24,True,True,Match
NESTLEIND,Dec 2017,10010,2097.0,21.0,20.95,True,True,Match
NESTLEIND,Dec 2018,11292,2618.0,23.0,23.18,True,True,Match
NESTLEIND,Dec 2019,12369,2926.0,24.0,23.66,True,True,Match
NESTLEIND,Dec 2020,13350,3202.0,24.0,23.99,True,True,Match
NESTLEIND,Dec 2021,14741,3562.0,24.0,24.16,True,True,Match
NESTLEIND,Dec 2022,16897,3706.0,22.0,21.93,True,True,Match
NESTLEIND,Dec 2023,19126,4471.0,23.0,23.38,True,True,Match
NESTLEIND,Mar 2024,24394,5813.0,24.0,23.83,True,True,Match
NESTLEIND,TTM,19786,4726.0,,23.89,False,False,Source unavailable
NHPC,Mar 2013,6381,4152.0,65.0,65.07,True,True,Match
NHPC,Mar 2014,7389,4342.0,59.0,58.76,True,True,Match
NHPC,Mar 2015,8221,5134.0,62.0,62.45,True,True,Match
NHPC,Mar 2016,8354,4783.0,57.0,57.25,True,True,Match
NHPC,Mar 2017,8623,4884.0,57.0,56.64,True,True,Match
NHPC,Mar 2018,7755,4248.0,55.0,54.78,True,True,Match
NHPC,Mar 2019,8983,4981.0,55.0,55.45,True,True,Match
NHPC,Mar 2020,10008,5446.0,54.0,54.42,True,True,Match
NHPC,Mar 2021,9648,5277.0,55.0,54.7,True,True,Match
NHPC,Mar 2022,9144,4013.0,44.0,43.89,True,True,Match
NHPC,Mar 2023,10607,6184.0,58.0,58.3,True,True,Match
NHPC,Mar 2024,9632,4807.0,50.0,49.91,True,True,Match
NHPC,TTM,9690,5015.0,,51.75,False,False,Source unavailable
NTPC,Mar 2013,71518,18149.0,25.0,25.38,True,True,Match
NTPC,Mar 2014,78330,19727.0,25.0,25.18,True,True,Match
NTPC,Mar 2015,79957,17352.0,22.0,21.7,True,True,Match
NTPC,Mar 2016,73396,18568.0,25.0,25.3,True,True,Match
NTPC,Mar 2017,82042,21598.0,26.0,26.33,True,True,Match
NTPC,Mar 2018,88083,22485.0,26.0,25.53,True,True,Match
NTPC,Mar 2019,100287,22710.0,23.0,22.65,True,True,Match
NTPC,Mar 2020,109464,31586.0,29.0,28.86,True,True,Match
NTPC,Mar 2021,111531,34044.0,31.0,30.52,True,True,Match
NTPC,Mar 2022,132669,40362.0,30.0,30.42,True,True,Match
NTPC,Mar 2023,176207,47596.0,27.0,27.01,True,True,Match
NTPC,Mar 2024,178501,51456.0,29.0,28.83,True,True,Match
NTPC,TTM,185892,52392.0,,28.18,False,False,Source unavailable
ONGC,Mar 2013,161984,43501.0,27.0,26.86,True,True,Match
ONGC,Mar 2014,174121,49130.0,28.0,28.22,True,True,Match
ONGC,Mar 2015,160923,42312.0,26.0,26.29,True,True,Match
ONGC,Mar 2016,124036,39135.0,32.0,31.55,True,True,Match
ONGC,Mar 2017,282506,52804.0,19.0,18.69,True,True,Match
ONGC,Mar 2018,322706,56889.0,18.0,17.63,True,True,Match
ONGC,Mar 2019,421624,74819.0,18.0,17.75,True,True,Match
ONGC,Mar 2020,396728,52105.0,13.0,13.13,True,True,Match
ONGC,Mar 2021,303849,49473.0,16.0,16.28,True,True,Match
ONGC,Mar 2022,491246,79874.0,16.0,16.26,True,True,Match
ONGC,Mar 2023,632291,75527.0,12.0,11.94,True,True,Match
ONGC,Mar 2024,591396,102835.0,17.0,17.39,True,True,Match
ONGC,TTM,658694,85870.0,,13.04,False,False,Source unavailable
PFC,Mar 2013,17314,5987.0,35.0,34.58,True,True,Match
PFC,Mar 2014,21407,7607.0,36.0,35.54,True,True,Match
PFC,Mar 2015,24988,8429.0,34.0,33.73,True,True,Match
PFC,Mar 2016,27861,9162.0,33.0,32.88,True,True,Match
PFC,Mar 2017,27581,5275.0,19.0,19.13,True,True,Match
PFC,Mar 2018,48624,11752.0,24.0,24.17,True,True,Match
PFC,Mar 2019,54106,17783.0,33.0,32.87,True,True,Match
PFC,Mar 2020,62189,14012.0,23.0,22.53,True,True,Match
PFC,Mar 2021,71656,19871.0,28.0,27.73,True,True,Match
PFC,Mar 2022,76262,23338.0,31.0,30.6,True,True,Match
PFC,Mar 2023,77684,26501.0,34.0,34.11,True,True,Match
PFC,Mar 2024,91508,33573.0,37.0,36.69,True,True,Match
PFC,TTM,98152,35764.0,,36.44,False,False,Source unavailable
PIDILITIND,Mar 2013,3678,558.0,15.0,15.17,True,True,Match
PIDILITIND,Mar 2014,4283,672.0,16.0,15.69,True,True,Match
PIDILITIND,Mar 2015,4844,771.0,16.0,15.92,True,True,Match
PIDILITIND,Mar 2016,5361,1173.0,22.0,21.88,True,True,Match
PIDILITIND,Mar 2017,5617,1262.0,22.0,22.47,True,True,Match
PIDILITIND,Mar 2018,6078,1341.0,22.0,22.06,True,True,Match
PIDILITIND,Mar 2019,7078,1371.0,19.0,19.37,True,True,Match
PIDILITIND,Mar 2020,7294,1576.0,22.0,21.61,True,True,Match
PIDILITIND,Mar 2021,7293,1686.0,23.0,23.12,True,True,Match
PIDILITIND,Mar 2022,9921,1856.0,19.0,18.71,True,True,Match
